radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverAssists,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
True,0,0,0,1,0,0,0,0,0,0,2267,2,3,2,3,2,2,3,1
False,0,0,0,0,0,1,0,0,0,0,4107,2,4,2,2,3,2,2,2
True,0,0,0,1,0,0,0,0,0,0,1692,2,3,3,2,3,2,3,2
True,1,0,0,0,0,0,0,0,0,0,2120,2,2,1,3,2,2,2,2
True,0,0,1,0,0,0,0,0,0,0,1998,3,3,2,3,3,3,1,2
True,1,0,0,0,0,0,0,0,1,0,3198,2,3,3,1,1,1,3,2
True,0,0,1,0,0,0,0,0,0,0,3098,2,3,2,3,3,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2183,3,3,3,2,2,2,2,2
False,1,0,0,1,0,0,0,0,0,0,2297,2,2,2,2,3,3,3,3
False,1,0,0,0,0,0,0,0,0,0,3792,2,3,3,3,2,2,3,2
True,0,0,0,0,1,0,0,0,0,1,2653,3,3,2,3,3,2,2,3
True,0,0,0,0,0,0,1,0,0,0,1671,2,3,2,2,3,3,2,2
False,0,0,0,0,0,1,0,0,0,0,2216,3,1,2,3,3,3,3,2
False,1,1,0,0,0,0,0,0,1,0,1607,4,2,2,3,3,3,2,5
False,0,0,0,0,0,0,0,0,0,0,2115,2,3,2,3,3,2,3,1
False,0,0,1,1,0,0,0,0,0,0,3116,1,3,2,2,2,3,2,2
True,0,0,1,0,0,1,0,0,0,0,2211,1,2,2,3,3,2,2,2
False,0,0,0,0,1,0,0,1,0,0,2159,4,3,3,2,2,2,1,2
False,0,1,0,0,0,0,0,0,0,0,2935,2,4,3,3,3,3,2,3
False,1,0,0,0,0,0,0,1,0,0,3909,3,3,3,2,3,3,3,3
False,0,0,0,1,0,0,0,0,0,1,3168,1,2,4,3,2,3,3,2
True,0,1,0,1,0,0,0,0,1,0,2414,2,3,3,3,2,2,3,3
True,0,0,1,0,0,0,0,0,0,0,2755,3,3,3,2,2,3,2,2
False,0,0,0,0,0,1,0,0,0,0,2580,3,3,2,2,2,3,2,2
False,0,0,0,0,0,0,0,0,0,0,3690,3,4,2,3,3,3,3,1
False,0,1,0,0,0,0,0,0,0,0,2976,3,2,2,2,1,3,3,1
True,1,0,0,0,0,1,0,0,0,0,1764,2,3,2,2,3,3,2,2
True,0,0,0,0,0,1,0,0,0,0,3240,3,3,3,3,3,2,2,1
False,0,0,0,0,1,0,0,0,0,0,1707,3,4,3,2,4,4,1,1
False,0,0,0,0,0,0,0,0,0,0,2257,2,3,1,2,2,2,2,3
True,0,0,0,0,0,1,0,0,0,0,2249,3,4,2,2,3,3,2,2
True,0,0,1,0,0,1,0,0,0,0,2978,2,2,4,2,2,3,3,1
False,0,0,1,0,1,0,0,1,0,0,2575,3,2,3,3,2,2,2,2
False,0,0,0,0,1,0,0,0,1,0,2812,1,2,2,2,2,3,2,1
True,1,1,0,0,0,0,0,0,0,0,1704,3,3,3,3,3,3,3,2
True,1,0,0,0,0,0,0,0,0,0,1992,3,2,3,2,2,2,2,2
False,0,0,0,0,0,0,1,0,0,0,2586,3,4,2,4,4,2,2,2
False,0,0,0,0,1,0,0,0,0,0,2752,1,3,3,2,2,3,3,2
True,0,0,0,1,0,0,0,0,0,0,1588,3,2,2,3,2,3,2,2
False,0,0,0,0,0,0,0,0,1,0,2688,4,1,2,3,3,2,3,2
True,0,1,0,0,0,0,0,0,0,0,1870,3,3,2,3,2,3,2,2
False,0,1,0,0,1,0,0,0,0,0,3174,2,2,2,3,3,2,1,3
False,0,0,0,0,0,0,0,0,0,0,2510,2,3,3,3,2,3,3,2
True,0,0,0,0,1,0,0,1,0,0,2408,2,2,2,3,2,2,2,3
True,0,1,0,0,0,0,1,0,0,0,2536,3,2,1,3,3,3,3,2
True,0,0,0,0,0,0,0,0,0,0,1923,3,3,2,3,2,3,1,1
True,0,0,0,0,0,1,0,0,0,0,1849,2,2,2,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,0,1899,2,2,1,2,3,2,3,2
True,0,0,0,0,0,0,0,1,0,1,1004,2,1,4,2,2,2,2,3
True,0,0,0,0,0,0,0,0,0,0,3079,2,3,2,3,3,2,2,1
False,0,0,0,0,0,0,0,1,0,0,1911,2,4,2,3,3,2,3,1
True,0,0,0,0,0,0,0,0,0,0,2095,1,2,1,2,4,2,2,1
False,1,0,0,0,0,0,0,0,0,1,1915,1,3,3,2,3,3,2,1
False,1,0,0,0,0,0,0,0,0,0,2489,2,2,2,3,4,3,2,3
False,1,0,0,0,0,0,0,0,0,0,3206,2,2,3,2,3,2,2,2
False,0,0,0,0,1,0,0,0,0,0,1794,2,3,3,3,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,2353,2,2,2,2,2,3,1,3
False,0,1,0,0,0,0,0,0,0,1,2591,2,3,2,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2749,2,3,2,3,4,3,2,2
True,0,1,1,0,0,0,0,0,0,0,1574,3,3,2,3,2,3,2,1
True,0,0,0,0,0,0,0,0,0,0,2201,1,1,2,3,3,2,2,1
False,0,0,1,0,1,0,0,0,0,0,1705,3,2,2,2,3,3,2,2
True,1,0,1,0,0,0,0,0,0,0,1956,2,3,3,3,2,3,3,3
True,0,0,1,0,0,0,0,0,0,0,1803,3,3,1,1,2,2,3,2
True,1,1,0,0,0,0,0,0,0,0,2838,3,3,3,2,3,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2157,1,3,2,2,3,3,2,3
False,0,0,0,0,0,0,0,0,1,0,2468,3,3,2,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2374,3,3,3,3,2,3,2,2
False,0,0,0,0,0,1,0,0,0,0,3603,2,4,2,2,2,3,3,2
True,1,1,0,0,0,0,0,0,0,0,2593,1,3,2,2,4,3,2,2
False,0,0,1,0,0,1,1,1,0,0,1999,2,2,2,2,2,2,2,3
False,0,1,0,0,0,0,0,0,0,0,1791,4,2,2,2,3,3,3,2
False,0,0,0,0,0,1,0,0,0,0,2737,3,3,3,3,3,3,3,2
True,0,0,0,1,0,0,0,0,0,0,1808,2,3,3,2,3,2,2,2
True,0,0,0,0,0,0,1,0,0,0,2843,2,3,2,3,2,2,2,2
False,0,0,1,0,0,0,0,1,1,0,2228,2,3,3,2,4,2,3,1
